# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
81  8.19068373e-14  3.61465181e-14  3.00803543e-18  3.54009995e-02  8.63080641e-05  3.61465181e-14  1
82  8.91288116e-14  3.38164284e-14  3.09147829e-18  3.54009995e-02  8.55263094e-05  3.38164284e-14  1
83  8.37116850e-14  3.47473918e-14  1.51150959e-18  3.54009995e-02  4.46974934e-05  3.47473918e-14  1
84  8.03937299e-14  3.63452502e-14  1.52456069e-18  3.54009995e-02  4.38755433e-05  3.63452502e-14  1
85  8.10891955e-14  3.54732607e-14  2.09783377e-18  3.54009995e-02  5.77196130e-05  3.54732607e-14  1
86  8.10949008e-14  3.42815846e-14  2.17587484e-18  3.54009995e-02  6.13384502e-05  3.42815846e-14  1
87  8.49533214e-14  3.39755647e-14  6.02879010e-18  3.54009995e-02  1.75860894e-04  3.39755647e-14  1
88  8.19811630e-14  3.54426878e-14  8.56813224e-19  3.54009995e-02  2.52185131e-05  3.54426878e-14  1
89  8.33780722e-14  3.43781718e-14  6.76579021e-18  3.54009995e-02  1.90893824e-04  3.43781718e-14  1
90  8.14313823e-14  3.31272350e-14  1.19107197e-17  3.54009995e-02  3.46461695e-04  3.31272350e-14  1
91  7.87035391e-14  3.54948030e-14  1.55280824e-18  3.54009995e-02  4.68740674e-05  3.54948030e-14  1
92  7.96787743e-14  3.48461625e-14  3.03289462e-18  3.54009995e-02  8.54461600e-05  3.48461625e-14  1
93  8.34665231e-14  3.57910590e-14  1.08387130e-18  3.54009995e-02  3.11044667e-05  3.57910590e-14  1
94  8.10212086e-14  3.53217306e-14  3.05566563e-18  3.54009995e-02  8.53751111e-05  3.53217306e-14  1
95  7.99279308e-14  3.60952572e-14  2.99869628e-18  3.54009995e-02  8.48966412e-05  3.60952572e-14  1
96  8.31047642e-14  3.47718340e-14  3.01351311e-18  3.54009995e-02  8.34877863e-05  3.47718340e-14  1
97  7.98539826e-14  3.59741649e-14  2.95510388e-18  3.54009995e-02  8.49855627e-05  3.59741649e-14  1
98  7.98680440e-14  3.36074736e-14  1.49816275e-18  3.54009995e-02  4.16455186e-05  3.36074736e-14  1
99  8.52015298e-14  3.50234861e-14  1.22862254e-17  3.54009995e-02  3.65580156e-04  3.50234861e-14  1
100  8.36121843e-14  3.60882919e-14  6.75159393e-18  3.54009995e-02  1.92773327e-04  3.60882919e-14  1
