# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
25  1.67988190e+00  1.49077161e-02  2.85189233e-04  7.93846538e-02  1.44322189e-02  1.49077161e-02  1
26  1.24185765e+00  1.10250210e-02  2.85192006e-04  7.93846538e-02  1.94157200e-02  1.10250210e-02  1
27  9.18362788e-01  8.16371456e-03  2.85190462e-04  7.93846538e-02  2.61527742e-02  8.16371456e-03  1
28  6.79375736e-01  6.04527573e-03  2.85191904e-04  7.93846538e-02  3.52192871e-02  6.04527573e-03  1
29  5.02729148e-01  4.48741324e-03  2.85191098e-04  7.93846538e-02  4.74610591e-02  4.48741324e-03  1
30  3.72153861e-01  3.33293431e-03  2.85191854e-04  7.93846538e-02  6.38389258e-02  3.33293431e-03  1
31  2.75551559e-01  2.48964196e-03  2.85191433e-04  7.93846538e-02  8.58528659e-02  2.48964196e-03  0
32  2.04125110e-01  1.86572779e-03  2.85191830e-04  7.93846538e-02  1.14836536e-01  1.86572779e-03  0
33  1.51227915e-01  1.41992679e-03  2.85191609e-04  7.93846538e-02  1.53143294e-01  1.41992679e-03  0
34  1.12131192e-01  1.09411152e-03  2.85191819e-04  7.93846538e-02  2.01134856e-01  1.09411152e-03  0
35  8.31409655e-02  8.79480178e-04  2.85191703e-04  7.93846538e-02  2.60945735e-01  8.79480178e-04  0
36  6.17525533e-02  7.29874278e-04  2.85191814e-04  7.93846538e-02  3.24558349e-01  7.29874278e-04  0
37  4.58712443e-02  6.53916749e-04  2.85191753e-04  7.93846538e-02  3.91026120e-01  6.53916749e-04  0
38  3.42151772e-02  6.01407416e-04  2.85191812e-04  7.93846538e-02  4.36413816e-01  6.01407416e-04  0
39  2.55556409e-02  5.83956745e-04  2.85191780e-04  7.93846538e-02  4.74492480e-01  5.83956745e-04  0
40  1.92873468e-02  5.66866147e-04  2.85191811e-04  7.93846538e-02  4.88663507e-01  5.66866147e-04  0
41  1.46504257e-02  5.63966238e-04  2.85191794e-04  7.93846538e-02  5.03387725e-01  5.63966238e-04  0
42  1.14101852e-02  5.57718111e-04  2.85191811e-04  7.93846538e-02  5.05974702e-01  5.57718111e-04  0
43  9.05818108e-03  5.57828495e-04  2.85191802e-04  7.93846538e-02  5.11639936e-01  5.57828495e-04  0
44  7.53894872e-03  5.55267235e-04  2.85191811e-04  7.93846538e-02  5.11538763e-01  5.55267235e-04  0
45  6.47731727e-03  5.55804752e-04  2.85191806e-04  7.93846538e-02  5.13896996e-01  5.55804752e-04  0
46  5.87584047e-03  5.54653832e-04  2.85191811e-04  7.93846538e-02  5.13400291e-01  5.54653832e-04  0
47  5.46294098e-03  5.55089329e-04  2.85191808e-04  7.93846538e-02  5.14465013e-01  5.55089329e-04  0
48  5.26450489e-03  5.54534177e-04  2.85191811e-04  7.93846538e-02  5.14061616e-01  5.54534177e-04  0
49  5.16659130e-03  5.54815360e-04  2.85191809e-04  7.93846538e-02  5.14575963e-01  5.54815360e-04  0
50  5.16661594e-03  5.54533790e-04  2.85191811e-04  7.93846538e-02  5.14315320e-01  5.54533790e-04  0
51  5.16659444e-03  5.54700868e-04  2.85191810e-04  7.93846538e-02  5.14576323e-01  5.54700868e-04  0
52  5.16660816e-03  5.54553311e-04  2.85191811e-04  7.93846538e-02  5.14421417e-01  5.54553311e-04  0
53  5.16659631e-03  5.54648888e-04  2.85191810e-04  7.93846538e-02  5.14558220e-01  5.54648888e-04  0
54  5.16660395e-03  5.54569997e-04  2.85191811e-04  7.93846538e-02  5.14469601e-01  5.54569997e-04  0
55  5.16659741e-03  5.54623642e-04  2.85191811e-04  7.93846538e-02  5.14542747e-01  5.54623642e-04  0
56  5.16660167e-03  5.54580961e-04  2.85191811e-04  7.93846538e-02  5.14493006e-01  5.54580961e-04  0
57  5.16659805e-03  5.54610774e-04  2.85191811e-04  7.93846538e-02  5.14532579e-01  5.54610774e-04  0
58  5.16660042e-03  5.54587526e-04  2.85191811e-04  7.93846538e-02  5.14504937e-01  5.54587526e-04  0
59  5.16659842e-03  5.54604007e-04  2.85191811e-04  7.93846538e-02  5.14526492e-01  5.54604007e-04  0
60  5.16659974e-03  5.54591294e-04  2.85191811e-04  7.93846538e-02  5.14511211e-01  5.54591294e-04  0
61  5.16659863e-03  5.54600380e-04  2.85191811e-04  7.93846538e-02  5.14522999e-01  5.54600380e-04  0
62  5.16659936e-03  5.54593412e-04  2.85191811e-04  7.93846538e-02  5.14514574e-01  5.54593412e-04  0
63  5.16659875e-03  5.54598414e-04  2.85191811e-04  7.93846538e-02  5.14521035e-01  5.54598414e-04  0
64  5.16659915e-03  5.54594590e-04  2.85191811e-04  7.93846538e-02  5.14516397e-01  5.54594590e-04  0
65  5.16659881e-03  5.54597342e-04  2.85191811e-04  7.93846538e-02  5.14519942e-01  5.54597342e-04  0
66  5.16659904e-03  5.54595241e-04  2.85191811e-04  7.93846538e-02  5.14517391e-01  5.54595241e-04  0
67  5.16659885e-03  5.54596755e-04  2.85191811e-04  7.93846538e-02  5.14519339e-01  5.54596755e-04  0
68  5.16659898e-03  5.54595600e-04  2.85191811e-04  7.93846538e-02  5.14517936e-01  5.54595600e-04  0
69  5.16659887e-03  5.54596432e-04  2.85191811e-04  7.93846538e-02  5.14519006e-01  5.54596432e-04  0
70  5.16659894e-03  5.54595798e-04  2.85191811e-04  7.93846538e-02  5.14518234e-01  5.54595798e-04  0
71  5.16659889e-03  5.54596255e-04  2.85191811e-04  7.93846538e-02  5.14518823e-01  5.54596255e-04  0
72  5.16659893e-03  5.54595906e-04  2.85191811e-04  7.93846538e-02  5.14518398e-01  5.54595906e-04  0
73  5.16659889e-03  5.54596158e-04  2.85191811e-04  7.93846538e-02  5.14518722e-01  5.54596158e-04  0
74  5.16659892e-03  5.54595966e-04  2.85191811e-04  7.93846538e-02  5.14518488e-01  5.54595966e-04  0
75  5.16659890e-03  5.54596105e-04  2.85191811e-04  7.93846538e-02  5.14518666e-01  5.54596105e-04  0
76  5.16659891e-03  5.54595999e-04  2.85191811e-04  7.93846538e-02  5.14518538e-01  5.54595999e-04  0
77  5.16659890e-03  5.54596075e-04  2.85191811e-04  7.93846538e-02  5.14518636e-01  5.54596075e-04  0
78  5.16659891e-03  5.54596017e-04  2.85191811e-04  7.93846538e-02  5.14518565e-01  5.54596017e-04  0
79  5.16659890e-03  5.54596059e-04  2.85191811e-04  7.93846538e-02  5.14518619e-01  5.54596059e-04  0
80  5.16659890e-03  5.54596027e-04  2.85191811e-04  7.93846538e-02  5.14518580e-01  5.54596027e-04  0
81  5.16659890e-03  5.54596050e-04  2.85191811e-04  7.93846538e-02  5.14518610e-01  5.54596050e-04  0
82  5.16659890e-03  5.54596033e-04  2.85191811e-04  7.93846538e-02  5.14518589e-01  5.54596033e-04  0
83  5.16659890e-03  5.54596045e-04  2.85191811e-04  7.93846538e-02  5.14518605e-01  5.54596045e-04  0
84  5.16659890e-03  5.54596036e-04  2.85191811e-04  7.93846538e-02  5.14518593e-01  5.54596036e-04  0
85  5.16659890e-03  5.54596043e-04  2.85191811e-04  7.93846538e-02  5.14518602e-01  5.54596043e-04  0
86  5.16659890e-03  5.54596037e-04  2.85191811e-04  7.93846538e-02  5.14518596e-01  5.54596037e-04  0
87  5.16659890e-03  5.54596041e-04  2.85191811e-04  7.93846538e-02  5.14518601e-01  5.54596041e-04  0
88  5.16659890e-03  5.54596038e-04  2.85191811e-04  7.93846538e-02  5.14518597e-01  5.54596038e-04  0
89  5.16659890e-03  5.54596040e-04  2.85191811e-04  7.93846538e-02  5.14518600e-01  5.54596040e-04  0
90  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518598e-01  5.54596039e-04  0
91  5.16659890e-03  5.54596040e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596040e-04  0
92  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518598e-01  5.54596039e-04  0
93  5.16659890e-03  5.54596040e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596040e-04  0
94  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518598e-01  5.54596039e-04  0
95  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596039e-04  0
96  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596039e-04  0
97  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596039e-04  0
98  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596039e-04  0
99  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596039e-04  0
100  5.16659890e-03  5.54596039e-04  2.85191811e-04  7.93846538e-02  5.14518599e-01  5.54596039e-04  0
