# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
54  2.83926847e-13  3.53334674e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53334674e-14  1
55  2.74298630e-13  3.59608174e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.59608174e-14  1
56  2.79624448e-13  3.48458898e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.48458898e-14  1
57  2.64059640e-13  3.53575232e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53575232e-14  1
58  2.66908685e-13  3.55672888e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55672888e-14  1
59  2.62441088e-13  3.54408634e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54408634e-14  1
60  2.84556125e-13  3.52895025e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52895025e-14  1
61  2.84426564e-13  3.53554772e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53554772e-14  1
62  2.73301148e-13  3.48927957e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.48927957e-14  1
63  2.76937805e-13  3.54477123e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54477123e-14  1
64  2.69309433e-13  3.57607292e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.57607292e-14  1
65  2.60527353e-13  3.51585899e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51585899e-14  1
66  2.92105850e-13  3.51979211e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51979211e-14  1
67  2.62942517e-13  3.56836748e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.56836748e-14  1
68  2.69063374e-13  3.54907034e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54907034e-14  1
69  2.72850828e-13  3.50886007e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.50886007e-14  1
70  2.74046250e-13  3.53653427e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53653427e-14  1
71  2.81125871e-13  3.54762071e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54762071e-14  1
72  2.76387960e-13  3.55086221e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55086221e-14  1
73  2.74109161e-13  3.55128723e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55128723e-14  1
74  2.65619408e-13  3.52787237e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52787237e-14  1
75  2.85436013e-13  3.51506623e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51506623e-14  1
76  2.63618241e-13  3.51864031e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51864031e-14  1
77  2.64116085e-13  3.52575788e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52575788e-14  1
78  2.72115840e-13  3.49692288e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49692288e-14  1
79  2.58535459e-13  3.54295985e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54295985e-14  1
80  2.99078187e-13  3.54503219e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54503219e-14  1
81  2.73841655e-13  3.52167088e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52167088e-14  1
82  2.75137304e-13  3.52173155e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52173155e-14  1
83  2.66670605e-13  3.53330305e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53330305e-14  1
84  2.69625633e-13  3.56068562e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.56068562e-14  1
85  2.59942242e-13  3.54776754e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54776754e-14  1
86  2.92666480e-13  3.57495855e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.57495855e-14  1
87  2.84918239e-13  3.49337530e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49337530e-14  1
88  2.70760608e-13  3.55634926e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55634926e-14  1
89  2.71661463e-13  3.53401439e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53401439e-14  1
90  2.78884558e-13  3.53131194e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53131194e-14  1
91  2.84784127e-13  3.55984869e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55984869e-14  1
92  2.77236335e-13  3.51188778e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51188778e-14  1
93  2.60932998e-13  3.49199143e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49199143e-14  1
94  2.64402402e-13  3.54539442e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54539442e-14  1
95  2.64143566e-13  3.51164849e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51164849e-14  1
96  2.77599443e-13  3.57464686e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.57464686e-14  1
97  2.73249997e-13  3.50350955e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.50350955e-14  1
98  2.71282697e-13  3.53765708e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53765708e-14  1
99  2.77887805e-13  3.45460110e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.45460110e-14  1
100  3.03243440e-13  3.55896309e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55896309e-14  1
