# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
35  3.51345665e-01  4.35798505e-03  2.05524069e-04  3.54009995e-02  3.97732462e-02  4.35798505e-03  0
36  2.94805263e-01  3.65670457e-03  1.72482108e-04  3.54009995e-02  3.97508911e-02  3.65670457e-03  0
37  2.47382854e-01  3.06851394e-03  1.44762299e-04  3.54009995e-02  3.97329488e-02  3.06851394e-03  0
38  2.07602598e-01  2.57510722e-03  1.21504366e-04  3.54009995e-02  3.97186415e-02  2.57510722e-03  0
39  1.74229062e-01  2.16116133e-03  1.01987984e-04  3.54009995e-02  3.97073234e-02  2.16116133e-03  0
40  1.46227628e-01  1.81384441e-03  8.56097550e-05  3.54009995e-02  3.96984578e-02  1.81384441e-03  0
41  1.22731551e-01  1.52240676e-03  7.18640352e-05  3.54009995e-02  3.96915994e-02  1.52240676e-03  0
42  1.03014491e-01  1.27784018e-03  6.03269695e-05  3.54009995e-02  3.96863791e-02  1.27784018e-03  0
43  8.64676175e-02  1.07259377e-03  5.06431674e-05  3.54009995e-02  3.96824910e-02  1.07259377e-03  0
44  7.25804762e-02  9.00336719e-04  4.25145785e-05  3.54009995e-02  3.96796817e-02  9.00336719e-04  0
45  6.09250153e-02  7.55760129e-04  3.56911941e-05  3.54009995e-02  3.96777422e-02  7.55760129e-04  0
46  5.11422224e-02  6.34411307e-04  2.99632713e-05  3.54009995e-02  3.96764995e-02  6.34411307e-04  0
47  4.29309474e-02  5.32555152e-04  2.51548250e-05  3.54009995e-02  3.96758116e-02  5.32555152e-04  0
48  3.60385457e-02  4.47058125e-04  2.11181780e-05  3.54009995e-02  3.96755613e-02  4.47058125e-04  0
49  3.02530444e-02  3.75291098e-04  1.77293969e-05  3.54009995e-02  3.96756527e-02  3.75291098e-04  0
50  2.53965789e-02  3.15047960e-04  1.48844664e-05  3.54009995e-02  3.96760073e-02  3.15047960e-04  0
51  2.13198933e-02  2.64477419e-04  1.24960828e-05  3.54009995e-02  3.96765611e-02  2.64477419e-04  0
52  1.78977308e-02  2.22025835e-04  1.04909652e-05  3.54009995e-02  3.96772620e-02  2.22025835e-04  0
53  1.50249695e-02  1.86389295e-04  8.80760066e-06  3.54009995e-02  3.96780680e-02  1.86389295e-04  0
54  1.26133810e-02  1.56473422e-04  7.39435239e-06  3.54009995e-02  3.96789451e-02  1.56473422e-04  0
55  1.05889132e-02  1.31359663e-04  6.20787308e-06  3.54009995e-02  3.96798663e-02  1.31359663e-04  0
56  8.88940990e-03  1.10277022e-04  5.21177322e-06  3.54009995e-02  3.96808100e-02  1.10277022e-04  0
57  7.46269873e-03  9.25783338e-05  4.37550375e-06  3.54009995e-02  3.96817593e-02  9.25783338e-05  0
58  6.26498608e-03  7.77203616e-05  3.67341827e-06  3.54009995e-02  3.96827012e-02  7.77203616e-05  0
59  5.25951089e-03  6.52471010e-05  3.08398602e-06  3.54009995e-02  3.96836253e-02  6.52471010e-05  0
60  4.41541475e-03  5.47757633e-05  2.58913123e-06  3.54009995e-02  3.96845243e-02  5.47757633e-05  0
61  3.70679372e-03  4.59850163e-05  2.17367860e-06  3.54009995e-02  3.96853924e-02  4.59850163e-05  0
62  3.11190258e-03  3.86051137e-05  1.82488783e-06  3.54009995e-02  3.96862259e-02  3.86051137e-05  0
63  2.61248696e-03  3.24096114e-05  1.53206285e-06  3.54009995e-02  3.96870220e-02  3.24096114e-05  0
64  2.19322282e-03  2.72084143e-05  1.28622382e-06  3.54009995e-02  3.96877794e-02  2.72084143e-05  0
65  1.84124591e-03  2.28419406e-05  1.07983169e-06  3.54009995e-02  3.96884972e-02  2.28419406e-05  0
66  1.54575690e-03  1.91762228e-05  9.06557079e-07  3.54009995e-02  3.96891754e-02  1.91762228e-05  0
67  1.29768983e-03  1.60987958e-05  7.61086130e-07  3.54009995e-02  3.96898145e-02  1.60987958e-05  0
68  1.08943387e-03  1.35152454e-05  6.38957606e-07  3.54009995e-02  3.96904154e-02  1.35152454e-05  0
69  9.14599739e-04  1.13463105e-05  5.36426071e-07  3.54009995e-02  3.96909790e-02  1.13463105e-05  0
70  7.67823624e-04  9.52545102e-06  4.50347051e-07  3.54009995e-02  3.96915069e-02  9.52545102e-06  0
71  6.44602576e-04  7.99680610e-06  3.78080605e-07  3.54009995e-02  3.96920005e-02  7.99680610e-06  0
72  5.41156340e-04  6.71347994e-06  3.17410379e-07  3.54009995e-02  3.96924613e-02  6.71347994e-06  0
73  4.54311355e-04  5.63610299e-06  2.66475639e-07  3.54009995e-02  3.96928910e-02  5.63610299e-06  0
74  3.81403384e-04  4.73162400e-06  2.23714217e-07  3.54009995e-02  3.96932913e-02  4.73162400e-06  0
75  3.20195769e-04  3.97229596e-06  1.87814603e-07  3.54009995e-02  3.96936638e-02  3.97229596e-06  0
76  2.68810803e-04  3.33482486e-06  1.57675730e-07  3.54009995e-02  3.96940101e-02  3.33482486e-06  0
77  2.25672125e-04  2.79965495e-06  1.32373203e-07  3.54009995e-02  3.96943318e-02  2.79965495e-06  0
78  1.89456357e-04  2.35036889e-06  1.11130958e-07  3.54009995e-02  3.96946305e-02  2.35036889e-06  0
79  1.59052500e-04  1.97318400e-06  9.32974564e-08  3.54009995e-02  3.96949075e-02  1.97318400e-06  0
80  1.33527853e-04  1.65652948e-06  7.83257087e-08  3.54009995e-02  3.96951644e-02  1.65652948e-06  0
81  1.12099396e-04  1.39069143e-06  6.57564956e-08  3.54009995e-02  3.96954025e-02  1.39069143e-06  0
82  9.41097705e-05  1.16751484e-06  5.52042860e-08  3.54009995e-02  3.96956230e-02  1.16751484e-06  0
83  7.90071124e-05  9.80153409e-07  4.63454131e-08  3.54009995e-02  3.96958272e-02  9.80153409e-07  0
84  6.63281207e-05  8.22859555e-07  3.89081475e-08  3.54009995e-02  3.96960162e-02  8.22859555e-07  0
85  5.56838455e-05  6.90808051e-07  3.26643632e-08  3.54009995e-02  3.96961911e-02  6.90808051e-07  0
86  4.67477560e-05  5.79948026e-07  2.74225412e-08  3.54009995e-02  3.96963528e-02  5.79948026e-07  0
87  3.92457232e-05  4.86878691e-07  2.30218948e-08  3.54009995e-02  3.96965023e-02  4.86878691e-07  0
88  3.29476104e-05  4.08745013e-07  1.93274390e-08  3.54009995e-02  3.96966406e-02  4.08745013e-07  0
89  2.76602131e-05  3.43150135e-07  1.62258495e-08  3.54009995e-02  3.96967684e-02  3.43150135e-07  0
90  2.32213324e-05  2.88081842e-07  1.36219873e-08  3.54009995e-02  3.96968865e-02  2.88081842e-07  0
91  1.94947989e-05  2.41850840e-07  1.14359803e-08  3.54009995e-02  3.96969955e-02  2.41850840e-07  0
92  1.63662958e-05  2.03038931e-07  9.60077376e-09  3.54009995e-02  3.96970963e-02  2.03038931e-07  0
93  1.37398515e-05  1.70455508e-07  8.06007326e-09  3.54009995e-02  3.96971894e-02  1.70455508e-07  0
94  1.15348962e-05  1.43101031e-07  6.76661808e-09  3.54009995e-02  3.96972753e-02  1.43101031e-07  0
95  9.68378977e-06  1.20136366e-07  5.68073158e-09  3.54009995e-02  3.96973546e-02  1.20136366e-07  0
96  8.12974679e-06  1.00857040e-07  4.76910414e-09  3.54009995e-02  3.96974279e-02  1.00857040e-07  0
97  6.82509486e-06  8.46716348e-08  4.00377147e-09  3.54009995e-02  3.96974955e-02  8.46716348e-08  0
98  5.72981197e-06  7.10836426e-08  3.36125684e-09  3.54009995e-02  3.96975579e-02  7.10836426e-08  0
99  4.81029879e-06  5.96762336e-08  2.82185091e-09  3.54009995e-02  3.96976155e-02  5.96762336e-08  0
100  4.03834799e-06  5.00994706e-08  2.36900721e-09  3.54009995e-02  3.96976687e-02  5.00994706e-08  0
