# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
73  1.03924029e-06  9.24733702e-09  1.82662544e-14  7.93846538e-02  1.46933108e-06  9.24733702e-09  1
74  7.73113835e-07  6.87893297e-09  1.53363897e-14  7.93846538e-02  1.65846555e-06  6.87893297e-09  1
75  5.75159981e-07  5.11731692e-09  1.01119149e-14  7.93846538e-02  1.46998306e-06  5.11731692e-09  1
76  4.27908723e-07  3.80697661e-09  8.48664261e-15  7.93846538e-02  1.65841647e-06  3.80697661e-09  1
77  3.18368761e-07  2.83226647e-09  5.59994366e-15  7.93846538e-02  1.47096876e-06  2.83226647e-09  1
78  2.36878768e-07  2.10719070e-09  4.69496864e-15  7.93846538e-02  1.65767194e-06  2.10719070e-09  1
79  1.76253527e-07  1.56779308e-09  3.09963683e-15  7.93846538e-02  1.47098069e-06  1.56779308e-09  1
80  1.31149024e-07  1.16651087e-09  2.59914777e-15  7.93846538e-02  1.65783852e-06  1.16651087e-09  1
81  9.75904959e-08  8.67967110e-10  1.71675232e-15  7.93846538e-02  1.47169852e-06  8.67967110e-10  1
82  7.26214368e-08  6.45850856e-10  1.43984582e-15  7.93846538e-02  1.65887141e-06  6.45850856e-10  1
83  5.40426493e-08  4.80590210e-10  9.51160295e-16  7.93846538e-02  1.47272437e-06  4.80590210e-10  1
84  4.02181967e-08  3.57627948e-10  7.98099935e-16  7.93846538e-02  1.66066624e-06  3.57627948e-10  1
85  2.99310779e-08  2.66134440e-10  5.26840148e-16  7.93846538e-02  1.47315150e-06  2.66134440e-10  1
86  2.22759202e-08  1.98054262e-10  4.41163099e-16  7.93846538e-02  1.65767008e-06  1.98054262e-10  1
87  1.65791462e-08  1.47393707e-10  2.92732983e-16  7.93846538e-02  1.47804435e-06  1.47393707e-10  1
88  1.23396151e-08  1.09695118e-10  2.45555002e-16  7.93846538e-02  1.66598023e-06  1.09695118e-10  1
89  9.18446339e-09  8.16406897e-11  1.63553008e-16  7.93846538e-02  1.49097800e-06  8.16406897e-11  1
90  6.83625511e-09  6.07630303e-11  1.36667068e-16  7.93846538e-02  1.67400678e-06  6.07630303e-11  1
91  5.08855790e-09  4.52255120e-11  9.19773189e-17  7.93846538e-02  1.51370526e-06  4.52255120e-11  1
92  3.78776599e-09  3.36619881e-11  7.75901132e-17  7.93846538e-02  1.71562708e-06  3.36619881e-11  1
93  2.81957149e-09  2.50556092e-11  5.48560598e-17  7.93846538e-02  1.62961438e-06  2.50556092e-11  1
94  2.09891709e-09  1.86503526e-11  4.59487001e-17  7.93846538e-02  1.83386881e-06  1.86503526e-11  1
95  1.56249322e-09  1.38827278e-11  3.37451103e-17  7.93846538e-02  1.80935509e-06  1.38827278e-11  1
96  1.16319234e-09  1.03341419e-11  2.95261067e-17  7.93846538e-02  2.12682313e-06  1.03341419e-11  1
97  8.65955965e-10  7.69279168e-12  2.42791074e-17  7.93846538e-02  2.34940720e-06  7.69279168e-12  1
98  6.44690239e-10  5.72685235e-12  2.04820490e-17  7.93846538e-02  2.66249885e-06  5.72685235e-12  1
99  4.79972288e-10  4.26328638e-12  1.67649198e-17  7.93846538e-02  2.92742309e-06  4.26328638e-12  1
100  3.57348728e-10  3.17393447e-12  1.51483626e-17  7.93846538e-02  3.55321254e-06  3.17393447e-12  1
