# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
0  1.12179022e+01  9.99986840e-01  -1.00000000e+00  0.00000000e+00  0.00000000e+00  -1.00000000e+00  0
1  2.67835696e+01  9.99230614e-01  7.07596939e-04  3.54009995e-02  1.38631802e-01  9.99230614e-01  0
2  2.64447965e+01  9.88954156e-01  5.25682182e-04  3.54009995e-02  1.39296345e-02  9.88954156e-01  1
3  1.99555348e+01  8.83936862e-01  4.02168466e-04  3.54009995e-02  3.11995009e-03  8.83936862e-01  1
4  2.35280926e+01  4.83389957e-01  3.71808139e-04  3.54009995e-02  1.21575827e-03  4.83389957e-01  1
5  9.44854379e+00  1.61844135e-01  1.95529175e-04  3.54009995e-02  6.27854231e-04  1.61844135e-01  1
6  2.93092516e+00  4.91971084e-02  8.33588630e-05  3.54009995e-02  5.99528955e-04  4.91971084e-02  1
7  8.90677153e-01  1.48978919e-02  7.95121198e-05  3.54009995e-02  1.69580350e-03  1.48978919e-02  1
8  2.71690575e-01  4.54144377e-03  7.95710953e-05  3.54009995e-02  5.42067756e-03  4.54144377e-03  1
9  8.30811517e-02  1.39757718e-03  7.95439616e-05  3.54009995e-02  1.75946712e-02  1.39757718e-03  1
10  2.62832871e-02  4.82955161e-04  7.95538649e-05  3.54009995e-02  5.70022528e-02  4.82955161e-04  0
11  9.88873001e-03  2.74237147e-04  7.95518159e-05  3.54009995e-02  1.64798396e-01  2.74237147e-04  0
12  6.79851141e-03  2.53922123e-04  7.95528092e-05  3.54009995e-02  2.90167202e-01  2.53922123e-04  0
13  6.38085533e-03  2.51819565e-04  7.95526144e-05  3.54009995e-02  3.13374879e-01  2.51819565e-04  0
14  6.37150098e-03  2.51853750e-04  7.95527107e-05  3.54009995e-02  3.15991108e-01  2.51853750e-04  0
15  6.36694199e-03  2.51837235e-04  7.95526917e-05  3.54009995e-02  3.15948153e-01  2.51837235e-04  0
16  6.36936054e-03  2.51857084e-04  7.95527010e-05  3.54009995e-02  3.15968904e-01  2.51857084e-04  0
17  6.36930634e-03  2.51857559e-04  7.95526991e-05  3.54009995e-02  3.15944002e-01  2.51857559e-04  0
18  6.36956049e-03  2.51859571e-04  7.95527000e-05  3.54009995e-02  3.15943410e-01  2.51859571e-04  0
19  6.36956240e-03  2.51859672e-04  7.95526998e-05  3.54009995e-02  3.15940886e-01  2.51859672e-04  0
20  6.36958644e-03  2.51859862e-04  7.95526999e-05  3.54009995e-02  3.15940760e-01  2.51859862e-04  0
21  6.36958696e-03  2.51859875e-04  7.95526999e-05  3.54009995e-02  3.15940521e-01  2.51859875e-04  0
22  6.36958923e-03  2.51859893e-04  7.95526999e-05  3.54009995e-02  3.15940504e-01  2.51859893e-04  0
23  6.36958931e-03  2.51859895e-04  7.95526999e-05  3.54009995e-02  3.15940482e-01  2.51859895e-04  0
24  6.36958952e-03  2.51859896e-04  7.95526999e-05  3.54009995e-02  3.15940480e-01  2.51859896e-04  0
25  6.36958953e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940478e-01  2.51859897e-04  0
26  6.36958955e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940478e-01  2.51859897e-04  0
27  6.36958955e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940478e-01  2.51859897e-04  0
28  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
29  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
30  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
31  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
32  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
33  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
34  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
35  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
36  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
37  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
38  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
39  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
40  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
41  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
42  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
43  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
44  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
45  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
46  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
47  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
48  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
49  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
50  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
51  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
52  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
53  6.36958956e-03  2.51859897e-04  7.95526999e-05  3.54009995e-02  3.15940477e-01  2.51859897e-04  0
