# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
54  2.89662773e-04  2.57886228e-06  0.00000000e+00  7.93846538e-02  0.00000000e+00  2.57886228e-06  1
55  2.15255874e-04  1.91642216e-06  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.91642216e-06  1
56  1.59974318e-04  1.42424684e-06  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.42424684e-06  1
57  1.18898723e-04  1.05854476e-06  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.05854476e-06  1
58  8.83760521e-05  7.86795691e-07  0.00000000e+00  7.93846538e-02  0.00000000e+00  7.86795691e-07  1
59  6.56933441e-05  5.84847280e-07  0.00000000e+00  7.93846538e-02  0.00000000e+00  5.84847280e-07  1
60  4.88355919e-05  4.34760174e-07  0.00000000e+00  7.93846538e-02  0.00000000e+00  4.34760174e-07  1
61  3.63060381e-05  3.23208588e-07  0.00000000e+00  7.93846538e-02  0.00000000e+00  3.23208588e-07  1
62  2.69927817e-05  2.40292944e-07  0.00000000e+00  7.93846538e-02  0.00000000e+00  2.40292944e-07  1
63  2.00697477e-05  1.78658346e-07  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.78658346e-07  1
64  1.49231613e-05  1.32840037e-07  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.32840037e-07  1
65  1.10969494e-05  9.87773365e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  9.87773365e-08  1
66  8.25219475e-06  7.34526687e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  7.34526687e-08  1
67  6.13702240e-06  5.46234497e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  5.46234497e-08  1
68  4.56423126e-06  4.06229368e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  4.06229368e-08  1
69  3.39467825e-06  3.02122834e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  3.02122834e-08  1
70  2.52493395e-06  2.24706303e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  2.24706303e-08  1
71  1.87811102e-06  1.67134411e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.67134411e-08  1
72  1.39704944e-06  1.24318254e-08  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.24318254e-08  1
73  1.03925239e-06  9.24744643e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  9.24744643e-09  1
74  7.73122856e-07  6.87901377e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  6.87901377e-09  1
75  5.75166696e-07  5.11737791e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  5.11737791e-09  1
76  4.27913731e-07  3.80702175e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  3.80702175e-09  1
77  3.18372490e-07  2.83230041e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  2.83230041e-09  1
78  2.36881548e-07  2.10721579e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  2.10721579e-09  1
79  1.76255594e-07  1.56781209e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.56781209e-09  1
80  1.31150568e-07  1.16652491e-09  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.16652491e-09  1
81  9.75916470e-08  8.67977712e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  8.67977712e-10  1
82  7.26222926e-08  6.45858627e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  6.45858627e-10  1
83  5.40432863e-08  4.80596129e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  4.80596129e-10  1
84  4.02186697e-08  3.57632321e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  3.57632321e-10  1
85  2.99314296e-08  2.66137705e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  2.66137705e-10  1
86  2.22761819e-08  1.98056580e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.98056580e-10  1
87  1.65793436e-08  1.47395687e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.47395687e-10  1
88  1.23397618e-08  1.09696643e-10  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.09696643e-10  1
89  9.18457218e-09  8.16419703e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  8.16419703e-11  1
90  6.83633627e-09  6.07638993e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  6.07638993e-11  1
91  5.08862039e-09  4.52261247e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  4.52261247e-11  1
92  3.78781084e-09  3.36624040e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  3.36624040e-11  1
93  2.81960380e-09  2.50559551e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  2.50559551e-11  1
94  2.09893789e-09  1.86505251e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.86505251e-11  1
95  1.56250860e-09  1.38828589e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.38828589e-11  1
96  1.16320629e-09  1.03343198e-11  0.00000000e+00  7.93846538e-02  0.00000000e+00  1.03343198e-11  1
97  8.65965917e-10  7.69281816e-12  0.00000000e+00  7.93846538e-02  0.00000000e+00  7.69281816e-12  1
98  6.44697160e-10  5.72681927e-12  0.00000000e+00  7.93846538e-02  0.00000000e+00  5.72681927e-12  1
99  4.79977464e-10  4.26325343e-12  0.00000000e+00  7.93846538e-02  0.00000000e+00  4.26325343e-12  1
100  3.57352263e-10  3.17405422e-12  0.00000000e+00  7.93846538e-02  0.00000000e+00  3.17405422e-12  1
