# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
62  2.69896887e-05  2.40265832e-07  5.37254622e-12  7.93846538e-02  1.66244324e-05  2.40265832e-07  1
63  2.00674467e-05  1.78637906e-07  3.52334066e-12  7.93846538e-02  1.46643469e-05  1.78637906e-07  1
64  1.49214464e-05  1.32824962e-07  2.96809154e-12  7.93846538e-02  1.66151302e-05  1.32824962e-07  1
65  1.10956734e-05  9.87659697e-08  1.94858674e-12  7.93846538e-02  1.46703373e-05  9.87659697e-08  1
66  8.25124365e-06  7.34442831e-08  1.64021042e-12  7.93846538e-02  1.66070417e-05  7.34442831e-08  1
67  6.13631463e-06  5.46171263e-08  1.07788555e-12  7.93846538e-02  1.46762360e-05  5.46171263e-08  1
68  4.56370365e-06  4.06182702e-08  9.06649466e-13  7.93846538e-02  1.66000955e-05  4.06182702e-08  1
69  3.39428557e-06  3.02087641e-08  5.96362169e-13  7.93846538e-02  1.46821169e-05  3.02087641e-08  1
70  2.52464119e-06  2.24680322e-08  5.01290236e-13  7.93846538e-02  1.65941993e-05  2.24680322e-08  1
71  1.87789310e-06  1.67114817e-08  3.30008545e-13  7.93846538e-02  1.46879152e-05  1.67114817e-08  1
72  1.39688696e-06  1.24303784e-08  2.77231418e-13  7.93846538e-02  1.65892784e-05  1.24303784e-08  1
73  1.03913142e-06  9.24635510e-09  1.82648684e-13  7.93846538e-02  1.46937350e-05  9.24635510e-09  1
74  7.73032654e-07  6.87820764e-09  1.53353257e-13  7.93846538e-02  1.65852659e-05  6.87820764e-09  1
75  5.75099537e-07  5.11676985e-09  1.01107457e-13  7.93846538e-02  1.46996810e-05  5.11676985e-09  1
76  4.27863644e-07  3.80657242e-09  8.48482566e-14  7.93846538e-02  1.65823869e-05  3.80657242e-09  1
77  3.18335192e-07  2.83196146e-09  5.59778240e-14  7.93846538e-02  1.47055718e-05  2.83196146e-09  1
78  2.36853736e-07  2.10696540e-09  4.69538365e-14  7.93846538e-02  1.65799702e-05  2.10696540e-09  1
79  1.76234883e-07  1.56762324e-09  3.09965320e-14  7.93846538e-02  1.47114576e-05  1.56762324e-09  1
80  1.31135123e-07  1.16638546e-09  2.59894072e-14  7.93846538e-02  1.65788606e-05  1.16638546e-09  1
81  9.75801429e-08  8.67872569e-10  1.71668144e-14  7.93846538e-02  1.47179599e-05  8.67872569e-10  1
82  7.26137085e-08  6.45780816e-10  1.43866130e-14  7.93846538e-02  1.65768726e-05  6.45780816e-10  1
83  5.40368931e-08  4.80537454e-10  9.50716805e-15  7.93846538e-02  1.47219735e-05  4.80537454e-10  1
84  4.02139018e-08  3.57588930e-10  7.96685567e-15  7.93846538e-02  1.65790525e-05  3.57588930e-10  1
85  2.99278804e-08  2.66104914e-10  5.26681331e-15  7.93846538e-02  1.47286811e-05  2.66104914e-10  1
86  2.22735355e-08  1.98032458e-10  4.41203594e-15  7.93846538e-02  1.65800619e-05  1.98032458e-10  1
87  1.65773705e-08  1.47377596e-10  2.91839764e-15  7.93846538e-02  1.47369662e-05  1.47377596e-10  1
88  1.23382887e-08  1.09683368e-10  2.44461298e-15  7.93846538e-02  1.65874125e-05  1.09683368e-10  1
89  9.18347335e-09  8.16318697e-11  1.61597483e-15  7.93846538e-02  1.47330891e-05  8.16318697e-11  1
90  6.83551668e-09  6.07565332e-11  1.35311719e-15  7.93846538e-02  1.65758446e-05  6.07565332e-11  1
91  5.08801096e-09  4.52203987e-11  8.96154054e-16  7.93846538e-02  1.47499208e-05  4.52203987e-11  1
92  3.78735810e-09  3.36582189e-11  7.51328619e-16  7.93846538e-02  1.66148163e-05  3.36582189e-11  1
93  2.81926483e-09  2.50527296e-11  4.97652526e-16  7.93846538e-02  1.47854682e-05  2.50527296e-11  1
94  2.09868323e-09  1.86480780e-11  4.15361677e-16  7.93846538e-02  1.65794979e-05  1.86480780e-11  1
95  1.56231760e-09  1.38809822e-11  2.76232566e-16  7.93846538e-02  1.48129242e-05  1.38809822e-11  1
96  1.16306320e-09  1.03328682e-11  2.31586582e-16  7.93846538e-02  1.66837316e-05  1.03328682e-11  1
97  8.65855726e-10  7.69177970e-12  1.54057793e-16  7.93846538e-02  1.49094898e-05  7.69177970e-12  1
98  6.44614605e-10  5.72605587e-12  1.28853602e-16  7.93846538e-02  1.67521181e-05  5.72605587e-12  1
99  4.79913223e-10  4.26269994e-12  8.77709963e-17  7.93846538e-02  1.53283514e-05  4.26269994e-12  1
100  3.57304827e-10  3.17354701e-12  7.48895688e-17  7.93846538e-02  1.75685762e-05  3.17354701e-12  1
