# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
18  2.14844972e-06  3.54374901e-08  4.66173659e-11  3.54009995e-02  4.08283642e-04  3.54374901e-08  1
19  6.67632389e-07  1.10072039e-08  1.41107017e-11  3.54009995e-02  3.98185711e-04  1.10072039e-08  1
20  2.07626723e-07  3.42097890e-09  4.49620196e-12  3.54009995e-02  4.08478127e-04  3.42097890e-09  1
21  6.45907982e-08  1.06390152e-09  1.36370656e-12  3.54009995e-02  3.98630511e-04  1.06390152e-09  1
22  2.01073399e-08  3.31024048e-10  4.34774324e-13  3.54009995e-02  4.08660308e-04  3.31024048e-10  1
23  6.26080375e-09  1.03049159e-10  1.32076891e-13  3.54009995e-02  3.98994852e-04  1.03049159e-10  1
24  1.95063555e-09  3.20939859e-11  4.21296433e-14  3.54009995e-02  4.08830539e-04  3.20939859e-11  1
25  6.07821812e-10  9.99792803e-12  1.28145121e-14  3.54009995e-02  3.99280793e-04  9.99792803e-12  1
26  1.89508094e-10  3.11789799e-12  4.08924808e-15  3.54009995e-02  4.09009553e-04  3.11789799e-12  1
27  5.90891954e-11  9.70658697e-13  1.24496141e-15  3.54009995e-02  3.99295108e-04  9.70658697e-13  1
28  1.84319955e-11  3.05319138e-13  3.97495858e-16  3.54009995e-02  4.09511457e-04  3.05319138e-13  1
29  5.74942266e-12  9.70219161e-14  1.21370521e-16  3.54009995e-02  3.97520186e-04  9.70219161e-14  1
30  1.79346437e-12  4.46310290e-14  3.94235928e-17  3.54009995e-02  4.06336985e-04  4.46310290e-14  1
31  5.59563498e-13  3.50331576e-14  1.30226617e-17  3.54009995e-02  2.91784932e-04  3.50331576e-14  1
32  1.77797024e-13  3.60751639e-14  6.48403080e-18  3.54009995e-02  1.85082683e-04  3.60751639e-14  1
33  7.90206677e-14  3.54899560e-14  1.20599747e-17  3.54009995e-02  3.34301313e-04  3.54899560e-14  1
34  8.00128443e-14  3.63231640e-14  8.49660114e-18  3.54009995e-02  2.39408613e-04  3.63231640e-14  1
35  8.30445211e-14  3.64029753e-14  1.35645522e-17  3.54009995e-02  3.73440821e-04  3.64029753e-14  1
36  8.15768548e-14  3.45924371e-14  1.23996791e-17  3.54009995e-02  3.40622683e-04  3.45924371e-14  1
37  8.45346858e-14  3.67173862e-14  1.56453099e-17  3.54009995e-02  4.52275445e-04  3.67173862e-14  1
38  8.40968696e-14  3.56960865e-14  6.93371976e-18  3.54009995e-02  1.88840233e-04  3.56960865e-14  1
39  8.18722902e-14  3.60720227e-14  9.22544710e-18  3.54009995e-02  2.58444216e-04  3.60720227e-14  1
40  8.18120541e-14  3.58007145e-14  1.25509122e-17  3.54009995e-02  3.47940349e-04  3.58007145e-14  1
41  8.09673006e-14  3.56828249e-14  1.37629112e-17  3.54009995e-02  3.84431187e-04  3.56828249e-14  1
42  8.37234683e-14  3.55416657e-14  1.23842759e-17  3.54009995e-02  3.47065455e-04  3.55416657e-14  1
43  8.25706122e-14  3.46754915e-14  1.23193012e-17  3.54009995e-02  3.46615753e-04  3.46754915e-14  1
44  8.18484297e-14  3.56506248e-14  1.04249835e-17  3.54009995e-02  3.00644144e-04  3.56506248e-14  1
45  8.33495187e-14  3.31643483e-14  8.46512451e-18  3.54009995e-02  2.37446737e-04  3.31643483e-14  1
46  8.23099692e-14  3.65404661e-14  1.42932869e-17  3.54009995e-02  4.30983501e-04  3.65404661e-14  1
47  8.20805154e-14  3.51737840e-14  1.23848913e-17  3.54009995e-02  3.38936326e-04  3.51737840e-14  1
48  8.10642906e-14  3.69558913e-14  1.36002374e-17  3.54009995e-02  3.86658353e-04  3.69558913e-14  1
49  8.16771360e-14  3.60662670e-14  1.13660654e-17  3.54009995e-02  3.07557604e-04  3.60662670e-14  1
50  8.09633736e-14  3.44949858e-14  1.79901547e-17  3.54009995e-02  4.98808339e-04  3.44949858e-14  1
51  8.08486790e-14  3.51835694e-14  1.17102175e-17  3.54009995e-02  3.39475933e-04  3.51835694e-14  1
52  8.16612659e-14  3.61079145e-14  6.99080121e-18  3.54009995e-02  1.98695053e-04  3.61079145e-14  1
53  8.23367691e-14  3.56709208e-14  1.33745274e-17  3.54009995e-02  3.70404318e-04  3.56709208e-14  1
54  8.40896687e-14  3.56603029e-14  1.37205779e-17  3.54009995e-02  3.84643221e-04  3.56603029e-14  1
55  8.13153414e-14  3.48965169e-14  1.46990093e-17  3.54009995e-02  4.12195301e-04  3.48965169e-14  1
56  8.34431291e-14  3.56871784e-14  1.43497335e-17  3.54009995e-02  4.11208189e-04  3.56871784e-14  1
57  8.31817499e-14  3.57617703e-14  1.21553722e-17  3.54009995e-02  3.40608946e-04  3.57617703e-14  1
58  8.08630096e-14  3.45728547e-14  1.12517956e-17  3.54009995e-02  3.14631951e-04  3.45728547e-14  1
59  8.75463165e-14  3.52925538e-14  1.29077860e-17  3.54009995e-02  3.73350309e-04  3.52925538e-14  1
60  7.98716308e-14  3.60069003e-14  8.93975907e-18  3.54009995e-02  2.53304398e-04  3.60069003e-14  1
61  8.06470233e-14  3.57294159e-14  1.38209994e-17  3.54009995e-02  3.83843076e-04  3.57294159e-14  1
62  7.90665045e-14  3.66472619e-14  7.72621414e-18  3.54009995e-02  2.16242386e-04  3.66472619e-14  1
63  8.05068646e-14  3.45072500e-14  7.51117764e-18  3.54009995e-02  2.04958768e-04  3.45072500e-14  1
64  8.31724178e-14  3.55343554e-14  6.32464589e-18  3.54009995e-02  1.83284553e-04  3.55343554e-14  1
65  7.93793018e-14  3.55198041e-14  6.95526902e-18  3.54009995e-02  1.95733648e-04  3.55198041e-14  1
66  8.59371920e-14  3.57438547e-14  7.47803579e-18  3.54009995e-02  2.10531448e-04  3.57438547e-14  1
67  8.22165253e-14  3.49627167e-14  8.19187417e-18  3.54009995e-02  2.29182729e-04  3.49627167e-14  1
68  8.21171918e-14  3.41316889e-14  6.41444918e-18  3.54009995e-02  1.83465411e-04  3.41316889e-14  1
69  8.42328676e-14  3.60596464e-14  1.22994896e-17  3.54009995e-02  3.60353971e-04  3.60596464e-14  1
70  7.90152329e-14  3.47514155e-14  6.22320641e-18  3.54009995e-02  1.72580905e-04  3.47514155e-14  1
71  8.87733616e-14  3.65120180e-14  1.26073017e-17  3.54009995e-02  3.62785270e-04  3.65120180e-14  1
72  8.67025966e-14  3.61711866e-14  1.82147300e-17  3.54009995e-02  4.98869442e-04  3.61711866e-14  1
73  8.12129887e-14  3.47272571e-14  7.70979168e-18  3.54009995e-02  2.13147325e-04  3.47272571e-14  1
74  8.11637174e-14  3.60751220e-14  1.40927283e-17  3.54009995e-02  4.05811730e-04  3.60751220e-14  1
75  8.54680422e-14  3.62619241e-14  1.19280683e-17  3.54009995e-02  3.30645266e-04  3.62619241e-14  1
76  8.37431723e-14  3.48499964e-14  6.59805910e-18  3.54009995e-02  1.81955571e-04  3.48499964e-14  1
77  8.22822853e-14  3.54062710e-14  9.76405654e-18  3.54009995e-02  2.80173818e-04  3.54062710e-14  1
78  8.45778094e-14  3.55087532e-14  1.73144238e-17  3.54009995e-02  4.89021387e-04  3.55087532e-14  1
79  8.07778693e-14  3.69049981e-14  1.01165156e-17  3.54009995e-02  2.84902022e-04  3.69049981e-14  1
80  8.18564869e-14  3.52621075e-14  1.29350033e-17  3.54009995e-02  3.50494621e-04  3.52621075e-14  1
81  8.36379103e-14  3.63335795e-14  1.25267738e-17  3.54009995e-02  3.55247451e-04  3.63335795e-14  1
82  8.04869784e-14  3.56236199e-14  1.35587472e-17  3.54009995e-02  3.73174000e-04  3.56236199e-14  1
83  8.55203413e-14  3.62004171e-14  1.27915159e-17  3.54009995e-02  3.59074007e-04  3.62004171e-14  1
84  8.47206978e-14  3.40563336e-14  6.48778871e-18  3.54009995e-02  1.79218618e-04  3.40563336e-14  1
85  8.14723392e-14  3.57146155e-14  8.01052986e-18  3.54009995e-02  2.35214100e-04  3.57146155e-14  1
86  8.37764478e-14  3.47874660e-14  6.67632290e-18  3.54009995e-02  1.86935315e-04  3.47874660e-14  1
87  8.30896759e-14  3.61810859e-14  9.04604061e-18  3.54009995e-02  2.60037354e-04  3.61810859e-14  1
88  8.16799151e-14  3.62594519e-14  7.80731027e-18  3.54009995e-02  2.15784299e-04  3.62594519e-14  1
89  8.03658786e-14  3.60407780e-14  7.25008331e-18  3.54009995e-02  1.99950163e-04  3.60407780e-14  1
90  7.94523530e-14  3.45977764e-14  1.46236141e-17  3.54009995e-02  4.05751900e-04  3.45977764e-14  1
91  8.37928205e-14  3.54272981e-14  9.03262410e-18  3.54009995e-02  2.61075278e-04  3.54272981e-14  1
92  8.44076489e-14  3.53406122e-14  5.33561841e-18  3.54009995e-02  1.50607545e-04  3.53406122e-14  1
93  8.36170431e-14  3.52884099e-14  1.32609092e-17  3.54009995e-02  3.75231452e-04  3.52884099e-14  1
94  7.96485383e-14  3.58370564e-14  8.56402170e-18  3.54009995e-02  2.42686529e-04  3.58370564e-14  1
95  8.03196685e-14  3.49187457e-14  9.62166638e-18  3.54009995e-02  2.68483724e-04  3.49187457e-14  1
96  8.13687646e-14  3.58762526e-14  1.28883064e-17  3.54009995e-02  3.69094198e-04  3.58762526e-14  1
97  7.95619754e-14  3.54335945e-14  1.24615508e-17  3.54009995e-02  3.47348173e-04  3.54335945e-14  1
98  8.36729224e-14  3.63730730e-14  1.31423578e-17  3.54009995e-02  3.70901062e-04  3.63730730e-14  1
99  8.10894929e-14  3.51873150e-14  9.19770727e-18  3.54009995e-02  2.52871328e-04  3.51873150e-14  1
100  8.24846272e-14  3.67597752e-14  1.05384196e-17  3.54009995e-02  2.99494850e-04  3.67597752e-14  1
