# iter  max_residual  sin_angle  delta_norm  eq5_lhs  eq5_rhs  eq5_angle  eq5_ok
43  8.36552244e-14  3.63624227e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.63624227e-14  1
44  7.93304051e-14  3.45372185e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.45372185e-14  1
45  7.93256347e-14  3.54553977e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54553977e-14  1
46  8.12668536e-14  3.57713645e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.57713645e-14  1
47  8.20935758e-14  3.63100102e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.63100102e-14  1
48  8.34862494e-14  3.50021603e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.50021603e-14  1
49  8.23678040e-14  3.49367603e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49367603e-14  1
50  7.72737872e-14  3.56799791e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.56799791e-14  1
51  8.59140602e-14  3.49915625e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49915625e-14  1
52  8.29656085e-14  3.55032374e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55032374e-14  1
53  8.23899435e-14  3.59098644e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.59098644e-14  1
54  8.05986378e-14  3.49263851e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49263851e-14  1
55  8.34200008e-14  3.63570597e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.63570597e-14  1
56  8.46578333e-14  3.65122184e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.65122184e-14  1
57  8.55090710e-14  3.46980139e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.46980139e-14  1
58  8.43640875e-14  3.52976789e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52976789e-14  1
59  8.48295268e-14  3.58955161e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.58955161e-14  1
60  8.17329050e-14  3.53794894e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53794894e-14  1
61  8.44125095e-14  3.62628936e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.62628936e-14  1
62  7.99268241e-14  3.49023988e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49023988e-14  1
63  8.56156834e-14  3.61593512e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.61593512e-14  1
64  8.23923231e-14  3.54958724e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.54958724e-14  1
65  8.12173326e-14  3.55415426e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55415426e-14  1
66  8.00173375e-14  3.52325753e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52325753e-14  1
67  7.98026437e-14  3.58423770e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.58423770e-14  1
68  8.34278106e-14  3.50929678e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.50929678e-14  1
69  8.29442058e-14  3.49633524e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49633524e-14  1
70  8.56376509e-14  3.49441400e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49441400e-14  1
71  8.02099510e-14  3.46747238e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.46747238e-14  1
72  8.21112557e-14  3.55374911e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55374911e-14  1
73  8.49606827e-14  3.42762788e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.42762788e-14  1
74  8.18145210e-14  3.59802208e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.59802208e-14  1
75  8.08973541e-14  3.49718845e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.49718845e-14  1
76  8.12837781e-14  3.61330659e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.61330659e-14  1
77  8.69510681e-14  3.56132773e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.56132773e-14  1
78  8.27542309e-14  3.58517778e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.58517778e-14  1
79  7.96925108e-14  3.55241988e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.55241988e-14  1
80  8.24195519e-14  3.50000032e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.50000032e-14  1
81  8.69295053e-14  3.57819041e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.57819041e-14  1
82  8.20571938e-14  3.63009480e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.63009480e-14  1
83  8.09658234e-14  3.40057678e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.40057678e-14  1
84  8.71890210e-14  3.64067437e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.64067437e-14  1
85  8.10599658e-14  3.59359233e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.59359233e-14  1
86  8.09520619e-14  3.44008726e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.44008726e-14  1
87  8.52130084e-14  3.41117526e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.41117526e-14  1
88  8.29670438e-14  3.64203422e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.64203422e-14  1
89  8.26393220e-14  3.53866490e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53866490e-14  1
90  8.63415531e-14  3.60141566e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.60141566e-14  1
91  8.01228571e-14  3.39897966e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.39897966e-14  1
92  8.24506968e-14  3.61069821e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.61069821e-14  1
93  8.29677754e-14  3.61131556e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.61131556e-14  1
94  8.14626793e-14  3.53095624e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53095624e-14  1
95  8.30739411e-14  3.52710380e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.52710380e-14  1
96  8.35179147e-14  3.62332418e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.62332418e-14  1
97  8.43649127e-14  3.51854472e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51854472e-14  1
98  8.20057429e-14  3.53367918e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.53367918e-14  1
99  8.38268601e-14  3.51948946e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.51948946e-14  1
100  8.07832761e-14  3.56182911e-14  0.00000000e+00  3.54009995e-02  0.00000000e+00  3.56182911e-14  1
