1	1.949093593845068639e+00	9.853577232326613533e-01	6.687480331973779668e-01	5.142531325775447915e-01	4.172957542167038403e-01	3.562344943315996493e-01
2	3.800467807720820379e-01	1.839041263373076274e-01	8.838813312622442742e-02	3.928965338499134513e-02	2.672748197630038167e-02	2.090451546827323467e-02
3	1.707184530690819824e-01	2.822657950806483837e-02	1.523705363220769111e-02	1.048112425968080949e-02	7.020369428452466476e-03	4.145869163311886527e-03
4	6.607126130076428072e-02	1.335543493089230878e-02	6.801305849578801084e-03	3.245647382376520146e-03	1.716560009829757672e-03	9.236466957375597669e-04
5	2.674597269949987449e-02	8.091344181059239096e-03	2.936698640772688121e-03	1.191605561903382425e-03	3.903926023196136038e-04	1.031276204098669305e-04
6	1.860741682092905552e-02	4.410529088789616990e-03	1.474871895157415852e-03	3.466763117944501480e-04	6.290405270668186647e-05	1.071869568509538849e-05
7	1.442019601995015061e-02	3.088399202919627634e-03	6.929503131580368397e-04	8.833639502550268119e-05	1.035355412008273212e-05	9.529710120236254507e-07
8	1.189877820978296578e-02	2.143550878332848002e-03	2.867834607824306390e-04	2.311077607361204547e-05	1.508953082247226820e-06	8.633210056521216897e-08
9	9.873309182646960308e-03	1.482953460812974980e-03	1.157772551667414279e-04	5.757727375265709830e-06	2.263866734870007518e-07	1.905483347793886055e-08
10	8.201262069175385000e-03	1.003099102749719458e-03	4.738759054889554349e-05	1.395598397197540615e-06	3.325497911205264418e-08	1.499640217797237210e-08
11	6.958741481288406756e-03	6.560482832922637838e-04	1.969648045145720269e-05	3.438740270306609694e-07	4.825022861712735230e-09	3.777543100997990846e-09
12	5.682123481954376443e-03	4.148629537092857525e-04	7.927012437905408540e-06	8.394338601827969556e-08	NaN	NaN
13	4.576602019546925637e-03	2.585337567915579958e-04	3.101220436529778523e-06	2.023926428043615942e-08	NaN	NaN
14	4.197567163756786915e-03	1.605689684138891034e-04	1.237586893775257505e-06	4.859184744522548981e-09	NaN	NaN
15	3.854295121052482044e-03	1.003083234491098242e-04	4.953888536863287339e-07	NaN	NaN	NaN
16	3.474783664676056767e-03	6.320225376032232107e-05	1.976339537464012208e-07	NaN	NaN	NaN
17	3.063819331267987178e-03	3.948574985336291370e-05	7.852298442025029072e-08	NaN	NaN	NaN
18	2.793242197928389424e-03	2.499030219923323759e-05	3.105479625559296307e-08	NaN	NaN	NaN
19	2.470469674993848452e-03	1.585971075235118833e-05	1.215964548343937647e-08	NaN	NaN	NaN
20	2.190562326743831275e-03	9.877356965158819665e-06	2.064425618210285065e-08	NaN	NaN	NaN
21	1.902758420111619591e-03	6.071629842278367282e-06	5.692355956074495880e-09	NaN	NaN	NaN
22	1.756811548936197979e-03	3.742730544572322817e-06	NaN	NaN	NaN	NaN
23	1.589350621822308279e-03	2.331395660647640714e-06	NaN	NaN	NaN	NaN
24	1.423588506020663676e-03	1.451868156861868436e-06	NaN	NaN	NaN	NaN
25	1.270663865465683495e-03	9.037707105602116899e-07	NaN	NaN	NaN	NaN
26	1.132338544613371422e-03	5.620358270621910900e-07	NaN	NaN	NaN	NaN
27	1.006683436385334088e-03	3.500371998143048980e-07	NaN	NaN	NaN	NaN
28	8.933223377732761421e-04	2.177860623473099272e-07	NaN	NaN	NaN	NaN
29	7.902805466825941344e-04	1.353823370780946568e-07	NaN	NaN	NaN	NaN
30	6.974588994545523725e-04	8.405695422875218086e-08	NaN	NaN	NaN	NaN
31	6.134826378598781356e-04	5.222463091887807071e-08	NaN	NaN	NaN	NaN
32	5.386281890786481178e-04	3.253164780152137702e-08	NaN	NaN	NaN	NaN
33	4.717940736101589191e-04	2.025403768200007774e-08	NaN	NaN	NaN	NaN
34	4.130579096830737547e-04	1.294793575421825360e-08	NaN	NaN	NaN	NaN
35	3.611586693540124165e-04	9.749422814007469140e-09	NaN	NaN	NaN	NaN
36	3.158570536962318227e-04	NaN	NaN	NaN	NaN	NaN
37	2.759001243711319213e-04	NaN	NaN	NaN	NaN	NaN
38	2.410340804018428677e-04	NaN	NaN	NaN	NaN	NaN
39	2.102838488713649838e-04	NaN	NaN	NaN	NaN	NaN
40	1.835561225386040491e-04	NaN	NaN	NaN	NaN	NaN
41	1.601441264293873622e-04	NaN	NaN	NaN	NaN	NaN
42	1.399490689740576644e-04	NaN	NaN	NaN	NaN	NaN
43	1.223414948666255557e-04	NaN	NaN	NaN	NaN	NaN
44	1.071541833299165123e-04	NaN	NaN	NaN	NaN	NaN
45	9.387218843716720854e-05	NaN	NaN	NaN	NaN	NaN
46	8.235511904629527584e-05	NaN	NaN	NaN	NaN	NaN
47	7.222969766152486704e-05	NaN	NaN	NaN	NaN	NaN
48	6.339832726800287757e-05	NaN	NaN	NaN	NaN	NaN
49	5.559142914211863401e-05	NaN	NaN	NaN	NaN	NaN
