1	7.838762289972559527e-01	4.271760496590045753e-01	2.946544765279560107e-01	2.268201591874726697e-01	1.842740409988803119e-01	1.554440323232793852e-01
2	2.053029221538479887e-01	8.246746342658524409e-02	4.949609939359725375e-02	3.532935836012122272e-02	2.746304503276145864e-02	2.265094876970041166e-02
3	9.679606350082708977e-02	3.389092864664672994e-02	2.024693803411166740e-02	1.470652561499124177e-02	9.349787294139462815e-03	5.191307982686292621e-03
4	6.099573161593778436e-02	2.041296330315127416e-02	1.067947246382021723e-02	4.180134725302103380e-03	1.746204194429938411e-03	7.347330440681465935e-04
5	4.274162538187663285e-02	1.470846408728744038e-02	4.100436536886740632e-03	1.201784604296423677e-03	3.650450681474204720e-04	1.103319644919086191e-04
6	3.415818630301900583e-02	8.802589837482039867e-03	1.739670957543972517e-03	3.705672792374279170e-04	7.855276065522763713e-05	2.016566367130509781e-05
7	2.855362270103133440e-02	5.167430213786006026e-03	7.641610427908818040e-04	1.167223746077858295e-04	2.061353199678879234e-05	1.479687986357461451e-05
8	2.497635816716817572e-02	3.187280224106072909e-03	3.530850749673040642e-04	3.808110709219495843e-05	1.496371956487193636e-05	1.469195217178295188e-05
9	2.189414913129580920e-02	2.011689526963438262e-03	1.631660330799802861e-04	1.775421001393009807e-05	1.470052693184539105e-05	1.469035601745802375e-05
10	2.018927106013381628e-02	1.286948281050892410e-03	7.627476633836479075e-05	1.499219859374075285e-05	1.469069796424016395e-05	1.469033267692067413e-05
11	1.783375308342094456e-02	8.316004590846843778e-04	3.687531474379407876e-05	1.471726005705194594e-05	1.469034539071078801e-05	1.469033225596816924e-05
12	1.562206161302840367e-02	5.527644522531455998e-04	2.062799408048297673e-05	1.469268121998856676e-05	1.469033278853569468e-05	1.469033223277100646e-05
13	1.310114025186217245e-02	3.682915892063698122e-04	1.610683139149026748e-05	1.469053521653238059e-05	1.469033227879334056e-05	1.469033223431270299e-05
14	1.101714256029905081e-02	2.384014577094883491e-04	1.499447911637246688e-05	1.469034989537061506e-05	1.469033224145630442e-05	1.469033224136623602e-05
15	9.160530834764963812e-03	1.637231723398215088e-04	1.475347907960623958e-05	1.469033385696096203e-05	1.469033223466839584e-05	1.469033223497183523e-05
16	7.912579486328797859e-03	1.099538054962166520e-04	1.470330216186518318e-05	1.469033241410793978e-05	1.469033223345181597e-05	1.469033223159844520e-05
17	6.746507298120619014e-03	7.405079747708086973e-05	1.469298412252070289e-05	1.469033227041370121e-05	1.469033223741405483e-05	1.469033223038812321e-05
18	5.831068002558146418e-03	5.036927403439462112e-05	1.469087291329835436e-05	1.469033224274634577e-05	1.469033223127038256e-05	1.469033223021888094e-05
19	4.987745023782363257e-03	3.496209708142362417e-05	1.469044250376867870e-05	1.469033224398978505e-05	1.469033222967783187e-05	1.469033223410201201e-05
20	4.334039769244311946e-03	2.516187088621149235e-05	1.469035480657348170e-05	1.469033223602907634e-05	1.469033223229866870e-05	1.469033222528124637e-05
21	3.731553665475422898e-03	1.979286521984999924e-05	1.469033694077232755e-05	1.469033223393628493e-05	1.469033222699116703e-05	1.469033222578551389e-05
22	3.258789990606468165e-03	1.714850914570152014e-05	1.469033325464436455e-05	1.469033223367389276e-05	1.469033222680113688e-05	1.469033222586856038e-05
23	2.819960134499962644e-03	1.583079746033874352e-05	1.469033247670588025e-05	1.469033223605809908e-05	1.469033222593808824e-05	1.469033221587701903e-05
24	2.471248086409794792e-03	1.520812892198738494e-05	1.469033230376009407e-05	1.469033223301130293e-05	1.469033222901376143e-05	1.469033220456354554e-05
25	2.146436763910388769e-03	1.492277478332742756e-05	1.469033226200297744e-05	1.469033223372080314e-05	1.469033222938134493e-05	1.469033222710819480e-05
26	1.885895947326379296e-03	1.479411813311615614e-05	1.469033224672514751e-05	1.469033223561573443e-05	1.469033222214257087e-05	1.469033222553564255e-05
27	1.643204947472084836e-03	1.473654427490166546e-05	1.469033224181227510e-05	1.469033223447898911e-05	1.469033222718206962e-05	1.469033220223324101e-05
28	1.447050769417396188e-03	1.471088079612295726e-05	1.469033223944750650e-05	1.469033223050377031e-05	1.469033222996050201e-05	1.469033221892746081e-05
29	1.264500203419238050e-03	1.469946199390103058e-05	1.469033223688633975e-05	1.469033222943371189e-05	1.469033222935534102e-05	1.469033220981722674e-05
30	1.120334481473443319e-03	1.469438631788233188e-05	1.469033223780136064e-05	1.469033223144311460e-05	1.469033222420245505e-05	1.469033224151538836e-05
31	9.877262490631541839e-04	1.469213233067319773e-05	1.469033223510114328e-05	1.469033222986215810e-05	1.469033222028321496e-05	1.469033221926711594e-05
32	8.793668408894235455e-04	1.469113113902832925e-05	1.469033223634952754e-05	1.469033223133986637e-05	1.469033221522241333e-05	1.469033222741977756e-05
33	7.765059436899920692e-04	1.469068703958627884e-05	1.469033223522266032e-05	1.469033222507109411e-05	1.469033221566259603e-05	1.469033221412773167e-05
34	6.918726907769420006e-04	1.469048972736176174e-05	1.469033223609922253e-05	1.469033222999455613e-05	1.469033221956510890e-05	1.469033221977928288e-05
35	6.116915284799040800e-04	1.469040230297459450e-05	1.469033223377710881e-05	1.469033222635809799e-05	1.469033222448787296e-05	1.469033221628450795e-05
36	5.453051360107529508e-04	1.469036339485321542e-05	1.469033223402423236e-05	1.469033222569745465e-05	1.469033221309840199e-05	1.469033222011454360e-05
37	4.825455359215566667e-04	1.469034617565412975e-05	1.469033223528612002e-05	1.469033222259843384e-05	1.469033221954519008e-05	1.469033221718704357e-05
38	4.302449872477372649e-04	1.469033847382699627e-05	1.469033223433921342e-05	1.469033222510861767e-05	1.469033221887491427e-05	1.469033221268402839e-05
39	3.808130782622922914e-04	1.469033506711752161e-05	1.469033223509948987e-05	1.469033223034277306e-05	1.469033222527530359e-05	1.469033219475966095e-05
40	3.390151279493605445e-04	1.469033352396478020e-05	1.469033223452659913e-05	1.469033222698965762e-05	1.469033222284084958e-05	1.469033221743261028e-05
41	2.983740212134990155e-04	1.469033284115568868e-05	1.469033223481566607e-05	1.469033222565383245e-05	1.469033222102141773e-05	1.469033222122084317e-05
42	2.609368758860781544e-04	1.469033252184838090e-05	1.469033223526842042e-05	1.469033222695331652e-05	1.469033222099497675e-05	1.469033220833571868e-05
43	2.344954703863979205e-04	1.469033238004288180e-05	1.469033223334858806e-05	1.469033222343775709e-05	1.469033222740485114e-05	1.469033222800333921e-05
44	2.111208181022917465e-04	1.469033230935475008e-05	1.469033223305525886e-05	1.469033222719718408e-05	1.469033221640237597e-05	1.469033221424210822e-05
45	1.880316079750099522e-04	1.469033227702192869e-05	1.469033223168284187e-05	1.469033222393650364e-05	1.469033222227709325e-05	1.469033220790429261e-05
